coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,number_of_loss_order,average_profit,average_loss,profit_amounts,loss_amounts,avarage_pnl_per_month
btc,699,-18,19,12,6,2,4,13.8,-11.5,"""[15.35, 12.27]""","""[-13.44, -11.3, -18.28, -2.79]""",-0.8
btc,699,-31,19,13,6,2,4,10.5,-13.0,"""[12.62, 8.41]""","""[-14.71, -14.8, -19.04, -3.51]""",-1.3
btc,699,-40,19,14,6,2,4,7.1,-13.6,"""[11.65, 2.55]""","""[-15.68, -16.36, -15.69, -6.51]""",-1.7
btc,699,-46,19,15,6,2,4,6.6,-15.0,"""[11.65, 1.5]""","""[-17.73, -18.66, -17.01, -6.51]""",-2.0
btc,699,-61,19,16,6,2,4,5.7,-18.1,"""[10.01, 1.29]""","""[-19.91, -25.62, -20.28, -6.51]""",-2.6
btc,699,37,19,17,2,1,1,44.8,-7.5,"""[44.84]""","""[-7.49]""",1.6
btc,699,28,19,18,2,1,1,40.5,-12.2,"""[40.53]""","""[-12.22]""",1.2
btc,699,22,19,19,2,1,1,37.8,-14.9,"""[37.78]""","""[-14.89]""",1.0
btc,699,22,19,20,2,1,1,37.8,-14.9,"""[37.78]""","""[-14.89]""",1.0
btc,699,21,19,21,2,1,1,37.0,-15.8,"""[36.99]""","""[-15.83]""",0.9
btc,699,45,19,22,1,1,0,46.0,,"""[45.98]""","""[]""",2.0
btc,699,53,20,7,14,4,10,28.3,-6.0,"""[26.56, 28.12, 4.5, 54.1]""","""[-6.78, -0.84, -11.43, -1.12, -12.04, -3.81, -3.83, -4.39, -10.07, -5.51]""",2.3
btc,699,3,20,8,9,3,6,16.5,-7.7,"""[27.83, 17.05, 4.5]""","""[-8.56, -3.91, -5.43, -12.04, -10.05, -5.99]""",0.1
btc,699,-10,20,9,8,3,5,13.4,-10.2,"""[23.66, 13.61, 2.92]""","""[-14.38, -5.33, -7.31, -15.5, -8.54]""",-0.5
btc,699,-26,20,10,8,3,5,12.3,-12.6,"""[21.96, 13.61, 1.39]""","""[-14.38, -12.4, -10.05, -17.84, -8.54]""",-1.1
btc,699,-38,20,11,8,2,6,15.3,-11.6,"""[17.02, 13.61]""","""[-17.41, -12.4, -12.3, -17.84, -0.68, -8.87]""",-1.7
btc,699,-42,20,12,7,2,5,14.3,-14.2,"""[15.35, 13.19]""","""[-22.37, -13.44, -14.13, -18.28, -2.79]""",-1.8
btc,699,-26,20,13,6,2,4,11.7,-12.4,"""[13.38, 10.05]""","""[-14.71, -17.58, -13.69, -3.51]""",-1.1
btc,699,-43,20,14,6,2,4,9.5,-15.6,"""[11.65, 7.34]""","""[-16.17, -24.18, -15.69, -6.51]""",-1.9
btc,699,-32,20,15,5,2,3,6.6,-15.1,"""[11.65, 1.5]""","""[-18.37, -20.28, -6.51]""",-1.4
btc,699,-15,20,16,4,2,2,5.5,-13.5,"""[10.01, 1.0]""","""[-20.28, -6.66]""",-0.7
btc,699,-4,20,17,3,1,2,8.3,-6.4,"""[8.31]""","""[-1.13, -11.71]""",-0.2
btc,699,28,20,18,2,1,1,40.5,-11.7,"""[40.53]""","""[-11.71]""",1.2
btc,699,22,20,19,2,1,1,37.8,-14.9,"""[37.78]""","""[-14.89]""",1.0
btc,699,22,20,20,2,1,1,37.8,-14.9,"""[37.78]""","""[-14.89]""",1.0
btc,699,40,20,21,1,1,0,40.9,,"""[40.87]""","""[]""",1.8
btc,699,40,20,22,1,1,0,40.9,,"""[40.87]""","""[]""",1.8
btc,699,52,21,7,14,4,10,28.3,-6.0,"""[26.28, 28.12, 4.5, 54.1]""","""[-6.78, -0.08, -13.13, -1.12, -12.04, -3.81, -3.4, -4.39, -10.07, -5.51]""",2.3
btc,699,-3,21,8,10,3,7,16.1,-7.4,"""[28.22, 17.05, 2.92]""","""[-8.56, -3.91, -5.43, -12.04, -10.05, -5.88, -5.99]""",-0.2
btc,699,-19,21,9,9,3,6,12.8,-9.6,"""[22.15, 13.61, 2.57]""","""[-12.34, -5.33, -7.31, -14.51, -11.51, -6.59]""",-0.8
btc,699,-29,21,10,8,3,5,10.6,-12.2,"""[17.36, 13.61, 0.74]""","""[-14.38, -12.4, -10.05, -15.8, -8.54]""",-1.3
btc,699,-39,21,11,8,2,6,15.3,-11.7,"""[17.02, 13.61]""","""[-16.47, -12.4, -12.3, -17.84, -2.79, -8.54]""",-1.7
btc,699,-48,21,12,7,2,5,12.2,-14.6,"""[12.62, 11.81]""","""[-22.37, -14.71, -14.7, -18.28, -2.79]""",-2.1
btc,699,-26,21,13,6,2,4,11.9,-12.6,"""[13.38, 10.49]""","""[-15.68, -17.58, -13.69, -3.34]""",-1.1
btc,699,-43,21,14,6,2,4,9.5,-15.6,"""[11.65, 7.34]""","""[-16.17, -24.18, -15.69, -6.51]""",-1.9
btc,699,-32,21,15,5,2,3,6.6,-15.1,"""[11.65, 1.5]""","""[-18.37, -20.28, -6.51]""",-1.4
btc,699,-20,21,16,4,2,2,5.2,-15.6,"""[10.01, 0.32]""","""[-20.28, -10.91]""",-0.9
btc,699,29,21,17,2,1,1,40.5,-10.9,"""[40.53]""","""[-10.91]""",1.3
btc,699,22,21,18,2,1,1,37.8,-14.9,"""[37.78]""","""[-14.89]""",1.0
btc,699,22,21,19,2,1,1,37.8,-14.9,"""[37.78]""","""[-14.89]""",1.0
btc,699,21,21,20,2,1,1,37.0,-15.8,"""[36.99]""","""[-15.83]""",0.9
btc,699,40,21,21,1,1,0,40.9,,"""[40.87]""","""[]""",1.8
btc,699,40,21,22,1,1,0,40.9,,"""[40.87]""","""[]""",1.8
btc,699,-7,22,7,14,3,11,19.4,-6.0,"""[26.28, 28.12, 3.87]""","""[-7.2, -0.08, -11.43, -1.12, -12.04, -3.81, -3.2, -4.39, -10.07, -7.43, -4.7]""",-0.3
btc,699,3,22,8,10,3,7,18.4,-7.4,"""[27.34, 25.04, 2.92]""","""[-8.56, -3.91, -5.43, -12.04, -10.36, -5.88, -5.51]""",0.2
btc,699,-23,22,9,9,3,6,11.2,-9.6,"""[17.36, 13.61, 2.57]""","""[-14.38, -5.33, -6.04, -13.49, -11.51, -6.59]""",-1.0
btc,699,-32,22,10,8,2,6,15.5,-10.6,"""[17.36, 13.61]""","""[-15.68, -12.4, -10.05, -15.77, -1.41, -8.54]""",-1.4
btc,699,-41,22,11,8,2,6,15.3,-12.1,"""[17.02, 13.61]""","""[-18.52, -12.4, -12.3, -17.84, -2.79, -8.54]""",-1.8
btc,699,-34,22,12,7,2,5,12.9,-12.1,"""[12.62, 13.19]""","""[-14.71, -16.36, -17.84, -2.79, -8.87]""",-1.5
btc,699,-33,22,13,6,2,4,11.1,-13.9,"""[11.65, 10.49]""","""[-15.68, -17.58, -19.04, -3.34]""",-1.4
btc,699,-44,22,14,6,2,4,9.5,-16.0,"""[11.65, 7.34]""","""[-16.17, -24.18, -17.01, -6.51]""",-1.9
btc,699,-29,22,15,5,2,3,6.3,-14.1,"""[11.1, 1.5]""","""[-18.72, -17.01, -6.51]""",-1.3
btc,699,0,22,16,3,2,1,5.4,-10.9,"""[10.01, 0.8]""","""[-10.91]""",-0.0
btc,699,29,22,17,2,1,1,40.5,-10.9,"""[40.53]""","""[-10.91]""",1.3
btc,699,28,22,18,2,1,1,40.5,-11.7,"""[40.53]""","""[-11.71]""",1.2
btc,699,22,22,19,2,1,1,37.8,-14.9,"""[37.78]""","""[-14.89]""",1.0
btc,699,21,22,20,2,1,1,37.4,-15.8,"""[37.43]""","""[-15.83]""",0.9
btc,699,40,22,21,1,1,0,40.9,,"""[40.87]""","""[]""",1.8
btc,699,40,22,22,1,1,0,40.9,,"""[40.87]""","""[]""",1.8
